3.955	0
3.96	54
3.965	0
3.97	0
3.975	0
3.98	54
3.985	0
3.99	0
3.995	0
4	54
4.005	0
4.01	0
4.015	0
4.02	54
4.025	0
4.03	0
4.035	0
4.04	54
4.045	0
4.05	0
4.055	0
4.06	54
4.065	0
4.07	0
4.075	0
4.08	54
4.085	0
4.09	0
4.095	0
4.1	54
4.105	0
4.11	0
4.115	0
4.12	54
4.125	0
4.13	0
4.135	0
4.14	54
4.145	0
4.15	0
4.155	0
4.16	54
4.165	0
4.17	0
4.175	0
4.18	54
4.185	0
4.19	0
4.195	0
4.2	54
4.205	0
4.21	0
4.215	0
4.22	54
4.225	0
4.23	0
4.235	0
4.24	54
4.245	0
4.25	0
4.255	0
4.26	54
4.265	0
4.27	0
4.275	0
4.28	54
4.285	0
4.29	0
4.295	0
4.3	54
4.305	0
4.31	0
4.315	0
4.32	54
4.325	0
4.33	0
4.335	0
4.34	54
4.345	0
4.35	0
4.355	0
4.36	54
4.365	0
4.37	0
4.375	0
4.38	54
4.385	0
4.39	0
4.395	0
4.4	54
4.405	0
4.41	0
4.415	0
4.42	54
4.425	0
4.43	0
4.435	0
4.44	54
4.445	0
4.45	0
4.455	0
4.46	54
4.465	0
4.47	0
4.475	0
4.48	54
4.485	0
4.49	0
4.495	0
4.5	54
4.505	0
4.51	0
4.515	0
4.52	54
4.525	0
4.53	0
4.535	0
4.54	54
4.545	0
4.55	0
4.555	0
4.56	54
4.565	0
4.57	0
4.575	0
4.58	54
4.585	0
4.59	0
4.595	0
4.6	54
4.605	0
4.61	0
4.615	0
4.62	54
4.625	0
4.63	0
4.635	0
4.64	54
4.645	0
4.65	0
4.655	0
4.66	54
4.665	0
4.67	0
4.675	0
4.68	54
4.685	0
4.69	0
4.695	0
4.7	54
4.705	0
4.71	0
4.715	0
4.72	54
4.725	0
4.73	0
4.735	0
4.74	54
4.745	0
4.75	0
4.755	0
4.76	54
4.765	0
4.77	0
4.775	0
4.78	54
4.785	0
4.79	0
4.795	0
4.8	54
4.805	0
4.81	0
4.815	0
4.82	54
4.825	0
4.83	0
4.835	0
4.84	54
4.845	0
4.85	0
4.855	0
4.86	54
4.865	0
4.87	0
4.875	0
4.88	54
4.885	0
4.89	0
4.895	0
4.9	54
4.905	0
4.91	0
4.915	0
4.92	54
4.925	0
4.93	0
4.935	0
4.94	54
4.945	0
4.95	0
4.955	0
4.96	54
4.965	0
4.97	0
4.975	0
4.98	54
4.985	0
4.99	0
4.995	0
5	54
5.005	0
5.01	0
5.015	0
5.02	54
5.025	0
5.03	0
5.035	0
5.04	54
5.045	0
5.05	0
5.055	0
5.06	54
5.065	0
5.07	0
5.075	0
5.08	54
5.085	0
5.09	0
5.095	0
5.1	54
5.105	0
5.11	0
5.115	0
5.12	54
5.125	0
5.13	0
5.135	0
5.14	54
5.145	0
5.15	0
5.155	0
5.16	54
5.165	0
5.17	0
5.175	0
5.18	54
5.185	0
5.19	0
5.195	0
5.2	54
5.205	0
5.21	0
5.215	0
5.22	54
5.225	0
5.23	0
5.235	0
5.24	54
5.245	0
5.25	0
5.255	0
5.26	54
5.265	0
5.27	0
5.275	0
5.28	54
5.285	0
5.29	0
5.295	0
5.3	54
5.305	0
5.31	0
5.315	0
5.32	54
5.325	0
5.33	0
5.335	0
5.34	54
5.345	0
5.35	0
5.355	0
5.36	54
5.365	0
5.37	0
5.375	0
5.38	54
5.385	0
5.39	0
5.395	0
5.4	54
5.405	0
5.41	0
5.415	0
5.42	54
5.425	0
5.43	0
5.435	0
5.44	54
5.445	0
5.45	0
5.455	0
5.46	54
5.465	0
5.47	0
5.475	0
5.48	54
5.485	0
5.49	0
5.495	0
5.5	54
5.505	0
5.51	0
5.515	0
5.52	54
5.525	0
5.53	0
5.535	0
5.54	54
5.545	0
5.55	0
5.555	0
5.56	54
5.565	0
5.57	0
5.575	0
5.58	54
5.585	0
5.59	0
5.595	0
5.6	54
5.605	0
5.61	0
5.615	0
5.62	54
5.625	0
5.63	0
5.635	0
5.64	54
5.645	0
5.65	0
5.655	0
5.66	54
5.665	0
5.67	0
5.675	0
5.68	54
5.685	0
5.69	0
5.695	0
5.7	54
5.705	0
5.71	0
5.715	0
5.72	54
5.725	0
5.73	0
5.735	0
5.74	54
5.745	0
5.75	0
5.755	0
5.76	54
5.765	0
5.77	0
5.775	0
5.78	54
5.785	0
5.79	0
5.795	0
5.8	54
5.805	0
5.81	0
5.815	0
5.82	54
5.825	0
5.83	0
5.835	0
5.84	54
5.845	0
5.85	0
5.855	0
5.86	54
5.865	0
5.87	0
5.875	0
5.88	54
5.885	0
5.89	0
5.895	0
5.9	54
5.905	0
5.91	0
5.915	0
5.92	54
5.925	0
5.93	0
5.935	0
5.94	54
5.945	0
5.95	0
5.955	0
5.96	54
5.965	0
5.97	0
5.975	0
5.98	54
5.985	0
5.99	0
5.995	0
6	54
6.005	0
6.01	0
6.015	0
6.02	54
6.025	0
6.03	0
6.035	0
6.04	54
6.045	0
6.05	0
6.055	0
6.06	54
6.065	0
6.07	0
6.075	0
6.08	54
6.085	0
6.09	0
6.095	0
6.1	54
6.105	0
6.11	0
6.115	0
6.12	54
6.125	0
6.13	0
6.135	0
6.14	54
6.145	0
6.15	0
6.155	0
6.16	54
6.165	0
6.17	0
6.175	0
6.18	54
6.185	0
6.19	0
6.195	0
6.2	54
6.205	0
6.21	0
6.215	0
6.22	54
6.225	0
6.23	0
6.235	0
6.24	54
6.245	0
6.25	0
6.255	0
6.26	54
6.265	0
6.27	0
6.275	0
6.28	54
6.285	0
6.29	0
6.295	0
6.3	54
6.305	0
6.31	0
6.315	0
6.32	54
6.325	0
6.33	0
6.335	0
6.34	54
6.345	0
6.35	0
6.355	0
6.36	54
6.365	0
6.37	0
6.375	0
6.38	54
6.385	0
6.39	0
6.395	0
6.4	54
6.405	0
6.41	0
6.415	0
6.42	54
6.425	0
6.43	0
6.435	0
6.44	54
6.445	0
6.45	0
6.455	0
6.46	54
6.465	0
6.47	0
6.475	0
6.48	54
6.485	0
6.49	0
6.495	0
6.5	54
6.505	0
6.51	0
6.515	0
6.52	54
6.525	0
6.53	0
6.535	0
6.54	54
6.545	0
6.55	0
6.555	0
6.56	54
6.565	0
6.57	0
6.575	0
6.58	54
6.585	0
6.59	0
6.595	0
6.6	54
6.605	0
6.61	0
6.615	0
6.62	54
6.625	0
6.63	0
6.635	0
6.64	54
6.645	0
6.65	0
6.655	0
6.66	54
6.665	0
6.67	0
6.675	0
6.68	54
6.685	0
6.69	0
6.695	0
6.7	54
6.705	0
6.71	0
6.715	0
6.72	54
6.725	0
6.73	0
6.735	0
6.74	54
6.745	0
6.75	0
6.755	0
6.76	54
6.765	0
6.77	0
6.775	0
6.78	54
6.785	0
6.79	0
6.795	0
6.8	54
6.805	0
6.81	0
6.815	0
6.82	54
6.825	0
6.83	0
6.835	0
6.84	54
6.845	0
6.85	0
6.855	0
6.86	54
6.865	0
6.87	0
6.875	0
6.88	54
6.885	0
6.89	0
6.895	0
6.9	54
6.905	0
6.91	0
6.915	0
6.92	54
6.925	0
6.93	0
6.935	0
6.94	54
6.945	0
6.95	0
6.955	0
6.96	54
6.965	0
6.97	0
6.975	0
6.98	54
6.985	0
6.99	0
6.995	0
7	54
7.005	0
7.01	0
7.015	0
7.02	54
7.025	0
7.03	0
7.035	0
7.04	54
7.045	0
7.05	0
7.055	0
7.06	54
7.065	0
7.07	0
7.075	0
7.08	54
7.085	0
7.09	0
7.095	0
7.1	54
7.105	0
7.11	0
7.115	0
7.12	54
7.125	0
7.13	0
7.135	0
7.14	54
7.145	0
7.15	0
7.155	0
7.16	54
7.165	0
7.17	0
7.175	0
7.18	54
7.185	0
7.19	0
7.195	0
7.2	54
7.205	0
7.21	0
7.215	0
7.22	54
7.225	0
7.23	0
7.235	0
7.24	54
7.245	0
7.25	0
7.255	0
7.26	54
7.265	0
7.27	0
7.275	0
7.28	54
7.285	0
7.29	0
7.295	0
7.3	54
7.305	0
7.31	0
7.315	0
7.32	54
7.325	0
7.33	0
7.335	0
7.34	54
7.345	0
7.35	0
7.355	0
7.36	54
7.365	0
7.37	0
7.375	0
7.38	54
7.385	0
7.39	0
7.395	0
7.4	54
7.405	0
7.41	0
7.415	0
7.42	54
7.425	0
7.43	0
7.435	0
7.44	54
7.445	0
7.45	0
7.455	0
7.46	54
7.465	0
7.47	0
7.475	0
7.48	54
7.485	0
7.49	0
7.495	0
7.5	54
7.505	0
7.51	0
7.515	0
7.52	54
7.525	0
7.53	0
7.535	0
7.54	54
7.545	0
7.55	0
7.555	0
7.56	54
7.565	0
7.57	0
7.575	0
7.58	54
7.585	0
7.59	0
7.595	0
7.6	54
7.605	0
7.61	0
7.615	0
7.62	54
7.625	0
7.63	0
7.635	0
7.64	54
7.645	0
7.65	0
7.655	0
7.66	54
7.665	0
7.67	0
7.675	0
7.68	54
7.685	0
7.69	0
7.695	0
7.7	54
7.705	0
7.71	0
7.715	0
7.72	54
7.725	0
7.73	0
7.735	0
7.74	54
7.745	0
7.75	0
7.755	0
7.76	54
7.765	0
7.77	0
7.775	0
7.78	54
7.785	0
7.79	0
7.795	0
7.8	54
7.805	0
7.81	0
7.815	0
7.82	54
7.825	0
7.83	0
7.835	0
7.84	54
7.845	0
7.85	0
7.855	0
7.86	54
7.865	0
7.87	0
7.875	0
7.88	54
7.885	0
7.89	0
7.895	0
7.9	54
7.905	0
7.91	0
7.915	0
7.92	54
7.925	0
7.93	0
7.935	0
7.94	54
7.945	0
7.95	0
7.955	0
7.96	54
7.965	0
7.97	0
7.975	0
7.98	54
7.985	0
7.99	0
7.995	0
8	54
8.005	0
8.01	0
8.015	0
8.02	54
8.025	0
8.03	0
8.035	0
8.04	54
8.045	0
8.05	0
8.055	0
8.06	54
8.065	0
8.07	0
8.075	0
8.08	54
8.085	0
8.09	0
8.095	0
8.1	54
8.105	0
8.11	0
8.115	0
8.12	54
8.125	0
8.13	0
8.135	0
8.14	54
8.145	0
8.15	0
8.155	0
8.16	54
8.165	0
8.17	0
8.175	0
8.18	54
8.185	0
8.19	0
8.195	0
8.2	54
8.205	0
8.21	0
8.215	0
8.22	54
8.225	0
8.23	0
8.235	0
8.24	54
8.245	0
8.25	0
8.255	0
8.26	54
8.265	0
8.27	0
8.275	0
8.28	54
8.285	0
8.29	0
8.295	0
8.3	54
8.305	0
8.31	0
8.315	0
8.32	54
8.325	0
8.33	0
8.335	0
8.34	54
8.345	0
8.35	0
8.355	0
8.36	54
8.365	0
8.37	0
8.375	0
8.38	54
8.385	0
8.39	0
8.395	0
8.4	54
8.405	0
8.41	0
8.415	0
8.42	54
8.425	0
8.43	0
8.435	0
8.44	54
8.445	0
8.45	0
8.455	0
8.46	54
8.465	0
8.47	0
8.475	0
8.48	54
8.485	0
8.49	0
8.495	0
8.5	54
8.505	0
8.51	0
8.515	0
8.52	54
8.525	0
8.53	0
8.535	0
8.54	54
8.545	0
8.55	0
8.555	0
8.56	54
8.565	0
8.57	0
8.575	0
8.58	54
8.585	0
8.59	0
8.595	0
8.6	54
8.605	0
8.61	0
8.615	0
8.62	54
8.625	0
8.63	0
8.635	0
8.64	54
8.645	0
8.65	0
8.655	0
8.66	54
8.665	0
8.67	0
8.675	0
8.68	54
8.685	0
8.69	0
8.695	0
8.7	54
8.705	0
8.71	0
8.715	0
8.72	54
8.725	0
8.73	0
8.735	0
8.74	54
8.745	0
8.75	0
8.755	0
8.76	54
8.765	0
8.77	0
8.775	0
8.78	54
8.785	0
8.79	0
8.795	0
8.8	54
8.805	0
8.81	0
8.815	0
8.82	54
8.825	0
8.83	0
8.835	0
8.84	54
8.845	0
8.85	0
8.855	0
8.86	54
8.865	0
8.87	0
8.875	0
8.88	54
8.885	0
8.89	0
8.895	0
8.9	54
8.905	0
8.91	0
8.915	0
8.92	54
8.925	0
8.93	0
8.935	0
8.94	54
8.945	0
8.95	0
8.955	0
8.96	54
8.965	0
8.97	0
8.975	0
8.98	54
8.985	0
8.99	0
8.995	0
9	54
9.005	0
9.01	0
9.015	0
9.02	54
9.025	0
9.03	0
9.035	0
9.04	54
9.045	0
9.05	0
9.055	0
9.06	54
9.065	0
9.07	0
9.075	0
9.08	54
9.085	0
9.09	0
9.095	0
9.1	54
9.105	0
9.11	0
9.115	0
9.12	54
9.125	0
9.13	0
9.135	0
9.14	54
9.145	0
9.15	0
9.155	0
9.16	54
9.165	0
9.17	0
9.175	0
9.18	54
9.185	0
9.19	0
9.195	0
9.2	54
9.205	0
9.21	0
9.215	0
9.22	54
9.225	0
9.23	0
9.235	0
9.24	54
9.245	0
9.25	0
9.255	0
9.26	54
9.265	0
9.27	0
9.275	0
9.28	54
9.285	0
9.29	0
9.295	0
9.3	54
9.305	0
9.31	0
9.315	0
9.32	54
9.325	0
9.33	0
9.335	0
9.34	54
9.345	0
9.35	0
9.355	0
9.36	54
9.365	0
9.37	0
9.375	0
9.38	54
9.385	0
9.39	0
9.395	0
9.4	54
9.405	0
9.41	0
9.415	0
9.42	54
9.425	0
9.43	0
9.435	0
9.44	54
9.445	0
9.45	0
9.455	0
9.46	54
9.465	0
9.47	0
9.475	0
9.48	54
9.485	0
9.49	0
9.495	0
9.5	54
9.505	0
9.51	0
9.515	0
9.52	54
9.525	0
9.53	0
9.535	0
9.54	54
9.545	0
9.55	0
9.555	0
9.56	54
9.565	0
9.57	0
9.575	0
9.58	54
9.585	0
9.59	0
9.595	0
9.6	54
9.605	0
9.61	0
9.615	0
9.62	54
9.625	0
9.63	0
9.635	0
9.64	54
9.645	0
9.65	0
9.655	0
9.66	54
9.665	0
9.67	0
9.675	0
9.68	54
9.685	0
9.69	0
9.695	0
9.7	54
9.705	0
9.71	0
9.715	0
9.72	54
9.725	0
9.73	0
9.735	0
9.74	54
9.745	0
9.75	0
9.755	0
9.76	54
9.765	0
9.77	0
9.775	0
9.78	54
9.785	0
9.79	0
9.795	0
9.8	54
9.805	0
9.81	0
9.815	0
9.82	54
9.825	0
9.83	0
9.835	0
9.84	54
9.845	0
9.85	0
9.855	0
9.86	54
9.865	0
9.87	0
9.875	0
9.88	54
9.885	0
9.89	0
9.895	0
9.9	54
9.905	0
9.91	0
9.915	0
9.92	54
9.925	0
9.93	0
9.935	0
9.94	54
9.945	0
9.95	0
9.955	0
9.96	54
9.965	0
9.97	0
9.975	0
9.98	54
9.985	0
9.99	0
9.995	0
10	54
10.005	0
10.01	0
10.015	0
10.02	54
10.025	0
10.03	0
10.035	0
10.04	54
10.045	0
10.05	0
10.055	0
10.06	54
10.065	0
10.07	0
10.075	0
10.08	54
10.085	0
10.09	0
10.095	0
10.1	54
10.105	0
10.11	0
10.115	0
10.12	54
10.125	0
10.13	0
10.135	0
10.14	54
10.145	0
10.15	0
10.155	0
10.16	54
10.165	0
10.17	0
10.175	0
10.18	54
10.185	0
10.19	0
10.195	0
10.2	54
10.205	0
10.21	0
10.215	0
10.22	54
10.225	0
10.23	0
10.235	0
10.24	54
10.245	0
10.25	0
10.255	0
10.26	54
10.265	0
10.27	0
10.275	0
10.28	54
10.285	0
10.29	0
10.295	0
10.3	54
10.305	0
10.31	0
10.315	0
10.32	54
10.325	0
10.33	0
10.335	0
10.34	54
10.345	0
10.35	0
10.355	0
10.36	54
10.365	0
10.37	0
10.375	0
10.38	54
10.385	0
10.39	0
10.395	0
10.4	54
10.405	0
10.41	0
10.415	0
10.42	54
10.425	0
10.43	0
10.435	0
10.44	54
10.445	0
10.45	0
10.455	0
10.46	54
10.465	0
10.47	0
10.475	0
10.48	54
10.485	0
10.49	0
10.495	0
10.5	54
10.505	0
10.51	0
10.515	0
10.52	54
10.525	0
10.53	0
10.535	0
10.54	54
10.545	0
10.55	0
10.555	0
10.56	54
10.565	0
10.57	0
10.575	0
10.58	54
10.585	0
10.59	0
10.595	0
10.6	54
10.605	0
10.61	0
10.615	0
10.62	54
10.625	0
10.63	0
10.635	0
10.64	54
10.645	0
10.65	0
10.655	0
10.66	54
10.665	0
10.67	0
10.675	0
10.68	54
10.685	0
10.69	0
10.695	0
10.7	54
10.705	0
10.71	0
10.715	0
10.72	54
10.725	0
10.73	0
10.735	0
10.74	54
10.745	0
10.75	0
10.755	0
10.76	54
10.765	0
10.77	0
10.775	0
10.78	54
10.785	0
10.79	0
10.795	0
10.8	54
10.805	0
10.81	0
10.815	0
10.82	54
10.825	0
10.83	0
10.835	0
10.84	54
10.845	0
10.85	0
10.855	0
10.86	54
10.865	0
10.87	0
10.875	0
10.88	54
10.885	0
10.89	0
10.895	0
10.9	54
10.905	0
10.91	0
10.915	0
10.92	54
10.925	0
10.93	0
10.935	0
10.94	54
10.945	0
10.95	0
10.955	0
10.96	54
10.965	0
10.97	0
10.975	0
10.98	54
10.985	0
10.99	0
10.995	0
11	54
11.005	0
11.01	0
11.015	0
11.02	54
11.025	0
11.03	0
11.035	0
11.04	54
11.045	0
11.05	0
11.055	0
11.06	54
11.065	0
11.07	0
11.075	0
11.08	54
11.085	0
11.09	0
11.095	0
11.1	54
11.105	0
11.11	0
11.115	0
11.12	54
11.125	0
11.13	0
11.135	0
11.14	54
11.145	0
11.15	0
11.155	0
11.16	54
11.165	0
11.17	0
11.175	0
11.18	54
11.185	0
11.19	0
11.195	0
11.2	54
11.205	0
11.21	0
11.215	0
11.22	54
11.225	0
11.23	0
11.235	0
11.24	54
11.245	0
11.25	0
11.255	0
11.26	54
11.265	0
11.27	0
11.275	0
11.28	54
11.285	0
11.29	0
11.295	0
11.3	54
11.305	0
11.31	0
11.315	0
11.32	54
11.325	0
11.33	0
11.335	0
11.34	54
11.345	0
11.35	0
11.355	0
11.36	54
11.365	0
11.37	0
11.375	0
11.38	54
11.385	0
11.39	0
11.395	0
11.4	54
11.405	0
11.41	0
11.415	0
11.42	54
11.425	0
11.43	0
11.435	0
11.44	54
11.445	0
11.45	0
11.455	0
11.46	54
11.465	0
11.47	0
11.475	0
11.48	54
11.485	0
11.49	0
11.495	0
11.5	54
11.505	0
11.51	0
11.515	0
11.52	54
11.525	0
11.53	0
11.535	0
11.54	54
11.545	0
11.55	0
11.555	0
11.56	54
11.565	0
11.57	0
11.575	0
11.58	54
11.585	0
11.59	0
11.595	0
11.6	54
11.605	0
11.61	0
11.615	0
11.62	54
11.625	0
11.63	0
11.635	0
11.64	54
11.645	0
11.65	0
11.655	0
11.66	54
11.665	0
11.67	0
11.675	0
11.68	54
